,unnamed,Text,label,intensity
6661,6661, Feeling,sadness,0.793
6662,6662, Today: Kudos to Jaime Garcia on a fine outing. Last Week: Judo to Jaime Garcia for a dismal outing.,sadness,0.542
6663,6663, me: tis a dreary day today friend: he's a teenager not Shakespeare's reincarnation im such a dumbass,sadness,0.458
6664,6664," JBoughton93 he might donate the money but it won't stop shit,",sadness,0.542
6665,6665, nytimes media celebrated Don King endorsing in 08 and 12 now criticize him for endorsing who wants new Civil Rights era-,sadness,0.562
6666,6666," broadly you should be criminalized for posting a pic of that brown frown.... Get a pic of some jack, or cookies, or diesel, Join up",sadness,0.479
6667,6667, WDWNT night at campground,sadness,0.458
6668,6668, ChristianJMay CityAM Confidence held up... despite constant and continual doom and,sadness,0.646
6669,6669, I might even be on the verge of,sadness,0.875
6670,6670, TheSGJournal Step 1: Get rid of LittleStokePark Step 2: Prioritise football Step 3: profit?,sadness,0.667
6671,6671, When you lose somebody close to your heart you lose yourself as well,sadness,0.917
6672,6672, When you lose somebody close to your heart you lose yourself as well,sadness,0.708
6673,6673, BlackToLive Good - cuz that's what Trump is: a fucken 'N'azi. Don King-u havnt sunk this low since u set up Mike Tyson. 2 pathetic,sadness,0.479
6674,6674, jamiesonhelen MarianKeyes all three of my agin's on the pout,sadness,0.5
6675,6675," But what will complaining, pessimism, regret, and anger get",sadness,0.521
6676,6676, Been sober for days,sadness,0.292
6677,6677, i am le depressed i l hate myself xDDdD,sadness,0.979
6678,6678," I want my highlight to be so bright that if I ever get lost and someone is looking for me in the dark, they'll find",sadness,0.188
6679,6679," ffs as if tate thought wind in the willows was a serious play, can't wait to see him play a singing badger",sadness,0.333
6680,6680," this country is going to go to crap no matter who wins this november, isnt it? The more i learn of both the more despondent i am of",sadness,0.611
6681,6681, HonestAndFrank but BillCosby drugged and raped those women. At least you and Barb were sober and,sadness,0.396
6682,6682, whenever I hear concert postponed I think of dismal ticket sales green day,sadness,0.5
6683,6683, David Gilmour's biggest compliment? B.B. King asked him after a gig if he was born in Mississippi,sadness,0.233
6684,6684, OpentheDoorRadi thanks for playing Crock Pot Going,sadness,0.146
6685,6685," No from us tonight sadly, we've got a date with some nachos ODEONCinemas",sadness,0.438
6686,6686, This has been the most depressing week full of rain ever,sadness,0.729
6687,6687," gotta say this n put it out there. whoever u r, u should support other people's decisions n not discourage",sadness,0.354
6688,6688, BigBossPeltonen Likewise,sadness,0.729
6689,6689, My producer is mixing and mastering the songs now for The tape will be out soon for free download,sadness,0.229
6690,6690, I don't get that my parents literally don't see how unhappy I been,sadness,0.792
6691,6691, The brightest shine in the darkest nights! Our rocks!,sadness,0.521
6692,6692, I feel like no one is out there on for me.... can anyone see what I write,sadness,0.854
6693,6693, I can't pull myself out of,sadness,0.938
6694,6694," andrewmcmeme nah, I asked really insightful teacherly questions so he could write a kickass report of his own. He will, sadly, never",sadness,0.521
6695,6695, sav tells our mom 'I love you' and she responds 'Oh.',sadness,0.667
6696,6696, sav tells our mom 'I love you' and she responds,sadness,0.417
6697,6697," Dying is a very dull, dreary affair. And my advice to you is to have nothing whatever to do with it. â€• W. Somerset",sadness,0.531
6698,6698, I wish I could live in y'all reality where i can grieve over people i never met. To bad i got BROTHERS dying left and right,sadness,0.854
6699,6699," And btw... I really did stay in bed all day today. I hate being lied to, fuck liars.",sadness,0.896
6700,6700," DevilsAdvcate ManUtd absolutely boring.M a big Manchester United fan, nd its really disappointing to see them play in ths dull boring",sadness,0.625
6701,6701, Lauren Jauregui makes all my problem dissapear it amazes my sadness. She keeps me,sadness,0.292
6702,6702, I get embarrassed at the slightest things and then I'll fret about it all day I hate,sadness,0.742
6703,6703, How a dad would feel knowing his daughter is getting dashed around for whines in the,sadness,0.583
6704,6704, tim burton never fails to depress,sadness,0.562
6705,6705, BenLeubsdorf DykstraDame WSJ idiots are going to sink the economy with free money,sadness,0.375
6706,6706, Jake_Martin74 Oh and I play it capo 2nd fret in a G position,sadness,0.292
6707,6707, I'm allowed to,sadness,0.729
6708,6708, my bls depress the,sadness,0.585
6709,6709," Playing at September 21, 2016 at 09:30PM: Demetria Taylor",sadness,0.271
6710,6710, faye_catherine happy anger sad melancholy confusion,sadness,0.729
6711,6711, FYI y'all can't mourn or celebrate shawty lo cause y'all ain't played his music since,sadness,0.5
6712,6712," MHChat if we don't understand how to express our emotions to others, may lead to sadness / loneliness neg impact on long term mh",sadness,0.562
6713,6713," devrajasmine If you change the dark images both look different, but both look like they are in a",sadness,0.438
6714,6714, bldmovs sadly beautiful,sadness,0.375
6715,6715, ima kitchen,sadness,0.333
6716,6716, I should have stayed at,sadness,0.458
6717,6717, Henderson showing that when times are hard he leaves or goes missing,sadness,0.396
6718,6718, My son 11 has 128 friends on Facebook and yet is moping around the house complaining he has no one to talk to. I'm right here,sadness,0.479
6719,6719, Don't get in well doing.,sadness,0.208
6720,6720," We fear not the truth, even if it be gloomy, but its counterfeit.-Â Berl",sadness,0.5
6721,6721, God I give you all my pain mess and stress. Take my heavy load.,sadness,0.854
6722,6722," All I'm learning about at college atm is Sylvia Plath, Stalin's purges and natural disasters, gloomy",sadness,0.792
6723,6723, Did you know apples turn brown when a enzyme called polyphenol oxidase reacts with oxygen! Well I do,sadness,0.167
6724,6724, wiIdfuI we have the same age and you're 1000 times more beautiful than me!,sadness,0.521
6725,6725," hmm somehow twitter feels really depressing, more like negative today...I think I missed something",sadness,0.75
6726,6726, Cassena13 I know if I wasn't an optimist I would,sadness,0.53
6727,6727, I came to work for no reason I could've stayed in,sadness,0.833
6728,6728, Not written for African-American No refuge could save the hireling and slave From the terror of flight or the gloom of the,sadness,0.583
6729,6729," damiandmusic hubby Noah shares this somber thoughtful photo of his one and only Dami. Ponytail, standout highlights beautiful picture,",sadness,0.312
6730,6730, So you're,sadness,0.479
6731,6731, or when someone tells me I needa smile like excuse me ??? now I'm just frowning even harder are you,sadness,0.5
6732,6732, I want to pour all my tears on someone right now. So tired of this,sadness,0.958
6733,6733, I want to pour all my tears on someone right now. So tired of this,sadness,0.938
6734,6734, OniLink86 DarekMeridian lmao awe...,sadness,0.521
6735,6735, OniLink86 DarekMeridian lmao,sadness,0.292
6736,6736, reillygolfpro RealKidPoker StacyAcey WSOPTD no he didn't! They are obviously friends and that clouded his,sadness,0.5
6737,6737, Where are some great places to listen to blues?,sadness,0.229
6738,6738, dlrwills turn that frown upside down buddy,sadness,0.292
6739,6739, patienceinbee camposanto But I decided to be a bit lackadaisical about getting dressed to get,sadness,0.417
6740,6740," pikapies I have many happy memories of the Isle Of Wight. ... But yeah, sink that",sadness,0.479
6741,6741, glenberube DonnaGrantis idanielsenbass HannahJWelton watching this again makes me weep tears of joy and tears of sadness that he's,sadness,0.646
6742,6742, carry on my wayward son there'll be peace when you are done lay your weary head to rest don't you cry no,sadness,0.5
6743,6743, yourKarma Reaching out AGAIN in hope to contact over the technical issues I am having. Your CS is severely lacking.,sadness,0.543
6744,6744," I love when are busy in teaching how to while taking in a mall , their desication is immense love",sadness,0.125
6745,6745, PatBlanchfield so you mean â€œlike Uber but for despair for someone other than the,sadness,0.479
6746,6746, tysonwaters and WatersWife 'Being over it.' Why USA has and so much,sadness,0.708
6747,6747, typicalmoony Yes Lia!! Join the dark,sadness,0.25
6748,6748, phil500 So sadden Spunky a beautiful dog A sad story a lovely happy An loved dog Play little one have fun you are so,sadness,0.452
6749,6749, (whisper) I cannot,sadness,0.271
6750,6750, ananavarro tcarrels most of Trump supporters have not clue about the meaning of the words they used just like him,sadness,0.646
6751,6751, ananavarro tcarrels most of Trump supporters have not clue about the meaning of the words they used just like him,sadness,0.542
6752,6752, RobertWesley3 I'm that my brother is ! Feel better,sadness,0.583
6753,6753, Dentist just said to me' I'm going to numb your front lip up so it'll feel as if you've got lips like Pete Burns!...... She was right,sadness,0.417
6754,6754, haileywiggins_ flenner_alisha good. Takes more muscles to frown than,sadness,0.375
6755,6755," A pessimist sees the difficulty in every opportunity, an optimist sees the opportunity in every difficulty' -Sir Winston",sadness,0.396
6756,6756, The most depressing part of being ill is that your taste goes,sadness,0.854
6757,6757, Penny dreadful 3,sadness,0.438
6758,6758," ProSyndicate thanks for replying, I'm ironing my I'd love to meet you and get an autograph but sadly I'm too young to",sadness,0.417
6759,6759, Shantosh: How crazy would it be to walk past and talk to a person everyday never realizing he is suffering from depression or such?,sadness,0.688
6760,6760, Is it just me or is this a very weird time for the world?,sadness,0.758
6761,6761, jamiesmart Huh! It's always my fault isn't it :(,sadness,0.771
6762,6762," Pussies - In the dark, they're all the",sadness,0.417
6763,6763, For once I gatherp th strength to not try and drink my pain away.,sadness,0.479
6764,6764, dublinwaltz bts' í™”ì–‘ì—°í™” trilogy MV is my all time quite gloomy but beautiful as,sadness,0.333
6765,6765, The ghost of Stefano reflects on the grim indignity of being murdered by corrupt cops in faux love.,sadness,0.562
6766,6766, againstallaudss groovydadad Thelostchild5 MHChat indeed is sadness unavoidable?,sadness,0.688
6767,6767, Bojack Horseman: the saddest show ever written??,sadness,0.729
6768,6768, Incredibly shocked and disappointed with united customer service. Really making me rethink flying with them in the future.,sadness,0.831
6769,6769," Too many are on their 'yeah, the thing going on with cops shooting innocent people is sad - but just not in my backyard, so..'",sadness,0.724
6770,6770," Too many are on their 'yeah, the thing going on with cops shooting innocent people is sad - but just not in my backyard, so..'",sadness,0.708
6771,6771, My encouragement today is my dog while my head is in a fog.,sadness,0.854
6772,6772, My encouragement today is my dog while my head is in a fog.,sadness,0.646
6773,6773, Drinkin me some red wine listening to some fred mcdowell playing the . He did not play no Fantastic noise,sadness,0.292
6774,6774, Love being made to feel bad about being scared of the,sadness,0.604
6775,6775, Is this the Krusty Krab? No this is crippling,sadness,0.688
6776,6776," Has September been dull? Get from Jumia Food as a new user. Order from The Place, Barcelos or Shawarma Co for 30%",sadness,0.292
6777,6777, POCX100 Please don't sulk over your defeat. Come on. Head,sadness,0.25
6778,6778, me: i've actually been doing pretty well! i'm learning to manage my depression and- life: yeah that's over. that's,sadness,0.604
6779,6779, MariamVeiszadeh it's so freaking close,sadness,0.679
6780,6780, Trial result,sadness,0.729
6781,6781, I am more comfortable here at the Dove House than I was in my own home for 24 years. This is HOME I am very grateful.,sadness,0.239
6782,6782," Only God knows why things happen, sometimes it's just hard to understand.",sadness,0.875
6783,6783," Only God knows why things happen, sometimes it's just hard to understand.",sadness,0.529
6784,6784, Just because I'm hurting Doesn't mean I'm hurt Doesn't mean I didn't get What I deserved No better and no worse,sadness,0.583
6785,6785, Fashion week this year is dull AF! Someone inspire me!!!!!!,sadness,0.438
6786,6786," Take heart amid the deepening gloom that your dog is finally getting enough cheese. â€• National Lampoon,",sadness,0.521
6787,6787, It's always over.. until I'm no longer sober... then it feels like I wana start over,sadness,0.625
6788,6788, its so unfortunate that after all these years im still struggling with depression,sadness,0.833
6789,6789, Ghanaians don't need to wear black to mourn tho... They can just walk naked *dodges stones* Na joke,sadness,0.375
6790,6790, RonBaker6694 I got a super speeder and lost my license for 6 months!,sadness,0.583
6791,6791, ScottCarmichae1 Murican_Stuff don't fret -- this guy is mad because when realDonaldTrump is elected he might have to get a real,sadness,0.312
6792,6792," KhaleesiofFood BB_Updates she has stayed off the block almost all season, got out people that were good for her game, but no one",sadness,0.333
6793,6793, gurrie_j thanks for making me super sad about Pizza.,sadness,0.521
6794,6794, gurrie_j thanks for making me super sad about Pizza.,sadness,0.5
6795,6795, Inadequacy slithers from her ears and wraps itself around her neck like the boys she wants to love her.,sadness,0.562
6796,6796, like if your unhappy just leave. don't cheat on someone than up their view on love shit,sadness,0.5
6797,6797, teenageic0n_ you'll be pleased to know my family are,sadness,0.333
6798,6798," Meruna_ as a musician, I can tell you that more people get discouraged when learning because of shitty instruments than anything",sadness,0.675
6799,6799, Hi guys! I now do lessons via Skype! Contact me for more info. lesson,sadness,0.167
6800,6800, Rockin to Bob Dylan singin' Bob Dylan's 115th Dream on LPCO Klassic Rock,sadness,0.188
6801,6801, feel really sad and down,sadness,0.833
6802,6802, But right now I'm feeling pretty,sadness,0.833
6803,6803, people annoy me when I'm lol. |,sadness,0.375
6804,6804, _JESSICAVIDAL_ Just pour it down the sink and let him drink,sadness,0.354
6805,6805, Dark_Intell Darius' article was what convinced me that the time and money I had sunk into the IGDA in past years was wasted. Good,sadness,0.438
6806,6806, i really want to read this fic i found but it's and this room is full of,sadness,0.292
6807,6807, UPLIFT: If you're still discouraged it means you're listening to the wrong voices looking to the wrong source. Look to the,sadness,0.333
6808,6808, I'm strong 'cause I'm weak I'm beautiful 'cause I know my flaws I'm fearless 'cause I've been afraid I can laugh 'cause I've known,sadness,0.5
6809,6809, This is the Fender I'm looking forward to play on it as soon as possible.,sadness,0.167
6810,6810, Dreams dashed and divided like million stars in the night,sadness,0.688
6811,6811, You are NOT your struggle or You are NOT your affliction! above it,sadness,0.271
6812,6812, Fun tidbit: You can fall asleep on someone while dancing.,sadness,0.083
6813,6813, The equivalent of being in a women's restroom is the Everyone compliments each other become friends. I love,sadness,0.271
6814,6814," I lost my wallet, then found it, then lost it again AND THEN FOUND IT!!!!! College is",sadness,0.125
6815,6815, hedgegirl I was only joking. I don't have any parents.,sadness,0.375
6816,6816," oh, btw - after a 6 month depression-free time I got a relapse now... superb",sadness,0.917
6817,6817," oh, btw - after a 6 month depression-free time I got a relapse now...",sadness,0.75
6818,6818," Absolutely hate the Apple Watch iOS 10 update. Completely buggered some of my apps, including Spark. Awful interface, too.",sadness,0.562
6819,6819," The animals, the animals Trap trap trap till the cage is full The cage is full, stay awake In the dark, count",sadness,0.417
6820,6820, Love is when all your happiness and all your sadness and all your feelings are dependent on another,sadness,0.333
6821,6821," antoboyle I so wish you could someday come to Spain with the play, I can't believe I'm not going to see it",sadness,0.708
6822,6822," antoboyle I so wish you could someday come to Spain with the play, I can't believe I'm not going to see",sadness,0.354
6823,6823, Always borrow money from a pessimist; he doesn't expect to be paid,sadness,0.4
6824,6824, But guess what ? I'm,sadness,0.188
6825,6825, MissFushiGaming I hashtag things and the kids always tell me to stop,sadness,0.625
6826,6826," WalshFreedom sadly, that idiot completely overlooks the facts . He had a gun pointed at police. Are they that stupid?That should be",sadness,0.542
6827,6827," localblactivist I'm always a little bit weary of speaking up because 1. I don't want to hijack the convo - as an LGBT person, I've",sadness,0.438
6828,6828, Go away please ... I'm begging Â»Â»Â» Dreams of joy and my baby to be found...Sits on,sadness,0.896
6829,6829, This nigga doesn't even look for his real family,sadness,0.729
6830,6830, This nigga doesn't even look for his real family,sadness,0.25
6831,6831, So blend the waters lie There shrines and free- The melancholy waters lie No rays from out the dull tide- As if the,sadness,0.438
6832,6832, God knows why you'd wanna go with a girl who's slept with half ya mates,sadness,0.479
6833,6833, People are trying too hard to hate on Cam Newton without understanding his position,sadness,0.604
6834,6834, People are trying too hard to hate on Cam Newton without understanding his,sadness,0.354
6835,6835, cristinalaila1 just when I thought this disgusting man couldn't sink any lower-like Hillary he his depravity of character has no,sadness,0.667
6836,6836, SizweM01 and it's kinda depressing hey!!!,sadness,0.667
6837,6837, KseniaSolo hi little late to lost girl but think you awesome from South,sadness,0.229
6838,6838, MiSSLiNDZO no. the last two we were out-bidded. So we got kinda discouraged so now we are taking our sweet time. The market is stupid,sadness,0.583
6839,6839, Way to get a hold of her,sadness,0.54
6840,6840, TVGirl is like I'm really pretty and melancholic about life and this is why I hate,sadness,0.729
6841,6841, Actually I always idealize the end of my relationships .. Such a,sadness,0.646
6842,6842, After she threw me out I had to sedate her. With a damn horse,sadness,0.354
6843,6843, Man city's kit is,sadness,0.522
6844,6844," There will be no video today. An old friend of mine passed last night, so I'm taking some time to grieve. Thank you",sadness,0.792
6845,6845," I did the dishes yesterday, fell asleep, woke up to the sink full and I didn't even eat dinner but I have to do the",sadness,0.625
6846,6846," even if it looks like we are okay, the reality of that is were actually very worn out and",sadness,0.667
6847,6847, Interesting topic this evening... sadness low mood.,sadness,0.708
6848,6848," someone explain female human beings to me, they're depressing me",sadness,0.812
6849,6849, Dont dull,sadness,0.298
6850,6850, brawl2099 See your primary care doctor. They can prescribe meds and refer you to a psychiatrist for eval. Don't mess with,sadness,0.521
6851,6851, kagehime3 I'm so starved for content I'd take it but I'd def pout about it (ÕŸàº´Í«àª˜,sadness,0.5
6852,6852," ChrisWarcraft species cf. Don Jr. refugees/Skittles.know he likes his snacks,but even gop frown on talking about eating humans",sadness,0.46
6853,6853, Trying to make a is when it's a,sadness,0.812
6854,6854, Lines from Don't Quit take me to a place of ultimate strength when I start to feel weary.,sadness,0.479
6855,6855, That's the old me though,sadness,0.458
6856,6856, mcjamie sadly. It's just.. Did the dude have to yell out the frogs name at the Clinton rally that one day. It changed,sadness,0.377
6857,6857, Is that hurting..? [Features get a tad somber while attempting to sense MischievousTyke's,sadness,0.375
6858,6858, doese reading help depression or is it another form of,sadness,0.667
6859,6859, - recovery health love God conscious drive hope perseverance wealthy home kids SoCal youthful,sadness,0.292
6860,6860, Idk why people be glorifying depression. I wouldn't wish real depression upon my worst enemy. Shits the worst stop acting like it's,sadness,0.828
6861,6861, Maybe I can sleep with my chem book on my head and it will all sink in my,sadness,0.438
6862,6862, i cant live anymore my roblox got termianted :((((((((((((((((((((((((,sadness,0.792
6863,6863, i cant live anymore my roblox got termianted :((((((((((((((((((((((((,sadness,0.625
6864,6864," Come here, let me do whatever I do with it.",sadness,0.583
6865,6865," When it comes to Syria, I get very fucking annoyed at pessimism, like I get full on triggered. Optimism or",sadness,0.583
6866,6866, Heading home to cut grass in the heat. All I wanna do is go out to eat somewhere air conditioned.,sadness,0.685
6867,6867, Heading home to cut grass in the heat. All I wanna do is go out to eat somewhere air conditioned.,sadness,0.354
6868,6868," ManUnitedWriter He has had a dreadful first half, not to mention rashford would've got on the end of a couple of those through balls",sadness,0.5
6869,6869, Heart heavy for lost furry family members. Remembering Max and Ozzie. Forever friends as,sadness,0.75
6870,6870, Awake at 5.30am with a seriously bad throat glands feel huuuuuuuge and I'm in uni soon!,sadness,0.708
6871,6871, lefluerr Lol yeah I read that but I stayed up and didn't nap tillI collect 3 people who I think they've got me,sadness,0.396
6872,6872, Thanks to all the drivers. The real winners of the night!,sadness,0.188
6873,6873, But God will deliver the righteous to their place of salvation: no evil shall touch themØŒ nor shall they,sadness,0.312
6874,6874, complained then while his head and then called do not despair of God's mercy if you did sins go back to him and ask his,sadness,0.467
6875,6875, gloomy days should just be for high cuddles and,sadness,0.354
6876,6876," 'To say that You know Yourself without ever having been to find Yourself, Is like saying You know everything'",sadness,0.312
6877,6877," why yall hyped abt that girl getting to hang out w JB, he clearly looks so unhappy and bored in the pics no offense LOL, plus he hates",sadness,0.583
6878,6878, Well stomach cramps did not make that spin class any easier. Why does my body hate digesting porridge so much,sadness,0.646
6879,6879, Special thanks to hamsterwatch UgotBronx for keeping us updated entertained this dismal BB season,sadness,0.25
6880,6880, â™ªOLD FISH,sadness,0.656
6881,6881, Muscled man with huge heart is messing with my brain and heart.,sadness,0.625
6882,6882, chrislhayes It's hard for most folks to realize how deep the hatred is until you dive into the murky end of the pool. This guy is,sadness,0.625
6883,6883, The snaps/Insta pics I see of the friends I made while in Cali are so unbelievably depressing cause there's no place I'd rather be but,sadness,0.729
6884,6884," tariqmateen but sadly he missed some crucial and important points. Indian terrorism in pk, kal Boshan, etc.. Raw",sadness,0.563
6885,6885, Remember your journey is unique! Don't get discouraged because you're comparing your journey to someone else's. You will get,sadness,0.25
6886,6886, Sejejs says Cibulskis missed time in 3rd period due to an injury. Wouldn't comment on how serious it is. Apparently not a,sadness,0.42
6887,6887," Biggest joke in life? Kardashian and Jenner stans. Their lives are so dull, parents must be so",sadness,0.354
6888,6888, NikhilTikare i like cold gloomy,sadness,0.396
6889,6889," Cuddling literally kills depression, relieves anxiety, and strengthens the immune",sadness,0.292
6890,6890," for the most part, you have perfect control over your Emotions and you are careful not to be so sulky around",sadness,0.354
6891,6891, What I would give To feel the sunlight on my face What I would give To be lost in your embrace,sadness,0.562
6892,6892, Honestly don't know why I'm so unhappy most of the time. I just want it all to stop :(,sadness,0.949
6893,6893, Honestly don't know why I'm so unhappy most of the time. I just want it all to stop :(,sadness,0.896
6894,6894, Skepta make sure you's Young breadrins sling us a quick vote,sadness,0.292
6895,6895, NicKeaney Hope they refuse :( x,sadness,0.792
6896,6896, Conorojo Loool understand the pessimism but it will,sadness,0.417
6897,6897, nickb88 Buster_ESPN pine,sadness,0.295
6898,6898, This took a melancholy turn but my point is that for all the difficulties I'm still happy. Happy that I get to be who I,sadness,0.333
6899,6899, MCHorseFayse bockaguyjim generalgoodsman nevernotdavid so you were owned by losers on Twitter,sadness,0.583
6900,6900, MCHorseFayse bockaguyjim generalgoodsman nevernotdavid so you were owned by losers on,sadness,0.542
6901,6901, strong_bread dude we same fukc i lost my spectacles this,sadness,0.458
6902,6902," and your your Close it 1-2 hours early, forcing your guests to sober up before",sadness,0.333
6903,6903, tonygoldmark Yeah I won't mourn it but I'm glad I rode it the last time I,sadness,0.333
6904,6904, diamonde my heart just,sadness,0.833
6905,6905, I feel like singing the song human sadness by Julian Cassablancas and The Voidz or some other sad music.,sadness,0.729
6906,6906, SRV's 'Voodoo Child' is approximately 76 times better than Jimi's.,sadness,0.292
6907,6907, grumpy_pumper I involuntarily smile when you frown in photos. And giggle. How,sadness,0.263
6908,6908, Tanzynia sadly David D is no longer with us imagine both together,sadness,0.5
6909,6909," Haven't been here a while, been watching lots of TV. Conclusion I wasn't depressed before afternoon TV is",sadness,0.75
6910,6910," Haven't been here a while, been watching lots of TV. Conclusion I wasn't depressed before afternoon TV",sadness,0.667
6911,6911," Mysteri759 Ren102e906 slb42jcb swoozyqyah Well, I'm too old, and too stubborn about facts history to be",sadness,0.442
6912,6912," Says to my maw the other day, wanna day sober October way me, she says 'ave mer chance of doing movember son'",sadness,0.417
6913,6913, it's pretty depressing when u hit pan on ur favourite,sadness,0.646
6914,6914, ah of,sadness,0.417
6915,6915, Adrian_Specs Far from safe and staid I found it horribly OTT at times while everyone seemed to be trying just a little too hard. Not for,sadness,0.479
6916,6916," Megane_Matt HikariMorou next to despair, hope shines even brighter (you get me",sadness,0.375
6917,6917, sounds great ! dream by RaphaelSlagg. Get the top album 'One Love' by hero BlindFret.,sadness,0.104
6918,6918, I'd pay good money to watch someone slap that pout off,sadness,0.417
6919,6919," they see the happy exterior, not the hopelessness I sometimes feel inside.",sadness,0.896
6920,6920," they see the happy exterior, not the hopelessness I sometimes feel inside.",sadness,0.729
6921,6921," todofuku dreadful day at work n now im gonna be late for class n im covered in paint, n now i have to work a night shift too",sadness,0.729
6922,6922, Nobody wants a grouch but DONT move to SD if you want to be a rapper.,sadness,0.375
6923,6923, mypalalex but still your my favorite person in DF besides,sadness,0.375
6924,6924," icapturpix DRUDGE_REPORT I agree. This current, ultra-left Democratic party lost a lot of members, including myself. I switched to",sadness,0.333
6925,6925," Although this is my best semester so far, this is also my most depressing because I'm constantly reminded that I'm not meant for",sadness,0.729
6926,6926, Synth backing tracks = sadness,sadness,0.708
6927,6927, will brawndo cure my depression? MikeJudge,sadness,0.729
6928,6928," If you love something, let it go. If it comes back, it is yours. If it doesn't, it never will.",sadness,0.771
6929,6929," because a kitchen sink to you is not a kitchen sink to me, okay",sadness,0.333
6930,6930, kerophibian,sadness,0.729
6931,6931," almurray hit the sink with a hammer... sorry, the universal",sadness,0.375
6932,6932, I feel like an appendix. I don't have a purpose.,sadness,0.917
6933,6933," But is it your fault you worked hard and stayed the course until eventually it all paid off, no! so let it be known and count",sadness,0.354
6934,6934, I feel like a burden every day that I waste but I don't know how to get out of this bc I get so discouraged all I wanna do is lay around,sadness,0.896
6935,6935, RIPPoohSavage u know ion play that shit bout my weary,sadness,0.583
6936,6936, I saw someone discourage someone from following their dreams. Just because you want to live in mediocrity doesn't mean someone else,sadness,0.479
6937,6937, You forever straight so fix that frown u,sadness,0.083
6938,6938, d6vey you are grim,sadness,0.5
6939,6939," PunishedSnek in the final analysis, the non-white global majority will not fret over the ethnic origin of our",sadness,0.458
6940,6940, the sad moment when u hand in an exam knowing u failed and grieve by eating and,sadness,0.854
6941,6941, I can't even celebrate my wins or mourn my L's cause first test week is that busy,sadness,0.75
6942,6942, Grim and despair feeling-I look at self and my family. Hubby fought 20+ years for this country. I've worked 20+ years for this,sadness,0.688
6943,6943, now im all alone and my joy's turned to,sadness,0.729
6944,6944, RM will win the game at the last minutes and Madridistas will say Cules stayed this long watching RM win at the end. Disgusting,sadness,0.521
6945,6945, 1ChiefsDan Is that pessimism or do you just want him to get another week of rest and,sadness,0.417
6946,6946, kimdelacreme_ Srgohdatzme305 I'm there... let me know,sadness,0.312
6947,6947, kimdelacreme_ Srgohdatzme305 I'm there... let me,sadness,0.292
6948,6948, fpuebla3 Osbaldo_A lost a friend,sadness,0.667
6949,6949, susanbrodigan lyricconcert Ha yes- the look of,sadness,0.479
6950,6950," ImNotInfected â€” rather someone that could help her. Concern clouded her green eyes, not once having seen a girl alone in the woods and",sadness,0.438
6951,6951, _JuliaSteiner : YES ! Right ? I mean I wish you hadn't been discouraged to see because so many parallels really,sadness,0.271
6952,6952, So grim being up at,sadness,0.75
6953,6953," Bain of my life having to drive to a cash point, Then to a shop for change in pound coins, Then to the gym all for a bastard sunbed.",sadness,0.542
6954,6954, wombletheballer well done,sadness,0.229
6955,6955," AFCGraMaChroi oh, sorry if I've discouraged you",sadness,0.396
6956,6956," ycfcnick the city is famous for the shambles, sadly the old street in the centre plays second fiddle to the stadium debacle",sadness,0.604
6957,6957, Clean the and make your,sadness,0.121
6958,6958," _Her mind is a room, Developing",sadness,0.562
6959,6959, Feels like I lost my best friend,sadness,0.833
6960,6960, Micky_A_Lawson Paddy McNair is our joint top scorer......yeah.....justlet that sink in,sadness,0.208
6961,6961, *Sigh*,sadness,0.875
6962,6962, BoardEveryday turnorder pinchback21 80s new wave/techno - or jazz / blues depending my,sadness,0.271
6963,6963, BroggersM19 Calum250284 He had been retired 20 minutes ago by most blues on here,sadness,0.28
6964,6964, It's been 5 weeks and I still go through depression,sadness,0.917
6965,6965, People too weak to follow their own dreams will always find a way to discourage,sadness,0.562
6966,6966," Itâ€™s possible changing meds is best not done while under stress. Difficult to tell what part of despair is circumstantial, what is",sadness,0.688
6967,6967, seantkin coachella RomanDanielsXXX kodyknightXXX I see my 'eliminate the hanging tongue' campaign is a dismal,sadness,0.479
6968,6968, HartRamsey If you're still discouraged it means UR Listening to the wrong voices looking to the wrong source. Look to the,sadness,0.25
6969,6969," You know when you're just slightly high, the state between sober and high af? That's beautiful. I wish I could feel like that",sadness,0.231
6970,6970," If Troyler will die, I'm gonna die with them",sadness,0.798
6971,6971, Never let the sadness of your past ruin your,sadness,0.292
6972,6972, nadinekellman yes I can. Don't discourage,sadness,0.292
6973,6973," them cold, dark nights are slowly creeping in",sadness,0.542
6974,6974," ReaganRachelle if I go I'm going to blow some serious money, idk if that's a sacrifice I'm willing with",sadness,0.375
6975,6975, rclemmons much and,sadness,0.75
6976,6976, Very depressing seeing my whole fam packing to go on holiday tomorrow and I'm just staying here,sadness,0.688
6977,6977," its a gloomy day, im cuddled in my bed watching brendon covering songs and i couldnt be more relaxed or happy",sadness,0.24
6978,6978, Should've stayed at school cause ain't nobody,sadness,0.417
6979,6979, CornerBakery Sorry I missed you :) I stayed up late working and pondering,sadness,0.542
6980,6980, suddenlyapples This is an on-going affliction for me and the only cure is more,sadness,0.479
6981,6981, It's always depressing to sort WordPress plugin recommendations not by 'best' but by 'least offensive in terms of premium,sadness,0.562
6982,6982," *wants body to look a certain way* *eats 3 cookies, mac n cheese, kitchen sink, and small neighbor",sadness,0.375
6983,6983, Their engine runs on fuel called whining :-) U jst hv 2b observant.. Har din Rona dhona complain. Happy news makes them unhappy,sadness,0.479
